Orthogroup	29422_past_LongestContig_suffixed	19222_Sid_GoodCoral_500lnThresh_Final
OG0003048	isotig20045_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07517
OG0003049	isotig22213_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04641
OG0003050	GCKDGN101AWCQV_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07675
OG0003051	isotig01598_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05411
OG0003052	GCKDGN101BZU9C_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04095
OG0003054	isotig14849_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16154
OG0003055	isotig29964_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01781
OG0003056	isotig05226_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09942
OG0003057	GCKDGN102D6WY5_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05168
OG0003058	isotig20110_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09278
OG0003059	isotig09894_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14083
OG0003060	GCKDGN103F6VKH_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16530
OG0003062	isotig19812_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06253
OG0003063	isotig07186_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12818
OG0003068	isotig30659_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08761
OG0003070	GCKDGN101A4W2H_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07835
OG0003073	GCKDGN102EA91Z_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02601
OG0003074	isotig17589_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11399
OG0003075	isotig01372_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15267
OG0003076	isotig11142_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14455
OG0003077	isotig18243_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02499
OG0003078	isotig03276_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06809
OG0003079	GCKDGN102DM195_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14919
OG0003080	isotig20372_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00339
OG0003081	isotig27998_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11046
OG0003082	isotig06592_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11044
OG0003083	isotig08684_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04400
OG0003084	isotig18718_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00319
OG0003085	isotig26321_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00318
OG0003086	isotig16570_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00317
OG0003087	isotig07522_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00313
OG0003088	isotig03309_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13188
OG0003089	isotig22432_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08373
OG0003090	isotig05039_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15836
OG0003091	isotig30326_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03714
OG0003092	isotig03861_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15636
OG0003093	GE909379_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10930
OG0003095	isotig10305_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05752
OG0003096	isotig14554_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05755
OG0003097	isotig21231_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14832
OG0003098	isotig03508_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15377
OG0003100	isotig06191_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12906
OG0003102	GCKDGN103GPX5T_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09209
OG0003103	GCKDGN101BLZY9_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02351
OG0003105	isotig05798_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05952
OG0003106	isotig15277_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17461
OG0003107	isotig00322_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10608
OG0003108	isotig16378_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12585
OG0003110	isotig12510_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16692
OG0003111	isotig29028_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16734
OG0003112	isotig03945_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15382
OG0003113	isotig04415_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00142
OG0003115	isotig06556_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11191
OG0003116	isotig05799_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13143
OG0003118	isotig31345_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01231
OG0003120	isotig15516_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05690
OG0003123	GCKDGN101BR8F1_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18408
OG0003124	isotig02438_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09929
OG0003125	isotig06092_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09928
OG0003126	isotig19993_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04348
OG0003127	GCKDGN103GVB5F_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18402
OG0003128	isotig19313_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10386
OG0003129	isotig07479_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10384
OG0003130	isotig01750_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10383
OG0003131	isotig20198_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10389
OG0003132	GCKDGN102DK9D9_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10388
OG0003133	isotig07013_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14478
OG0003134	isotig03273_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14531
OG0003135	GCKDGN102DEI7O_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15407
OG0003137	GCKDGN103HGUHE_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01842
OG0003138	isotig04162_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15473
OG0003140	isotig16929_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02160
OG0003142	isotig10595_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11412
OG0003143	isotig01032_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11416
OG0003144	isotig10216_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07196
OG0003145	isotig21528_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06372
OG0003146	isotig06461_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03289
OG0003147	isotig01166_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06865
OG0003148	isotig05222_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06861
OG0003150	isotig03269_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02376
OG0003151	isotig07038_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04425
OG0003152	GCKDGN103GXSLX_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02371
OG0003153	isotig17927_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08311
OG0003154	isotig00473_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05597
OG0003155	isotig03758_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06486
OG0003156	isotig30908_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05776
OG0003157	isotig03781_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05974
OG0003158	isotig05705_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03635
OG0003160	isotig18323_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13710
OG0003161	GCKDGN101CF6JI_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09597
OG0003162	GCKDGN102EGWRU_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09263
OG0003163	isotig24565_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10590
OG0003164	GCKDGN102D27VA_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18641
OG0003165	isotig03705_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17488
OG0003166	GE908102_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10623
OG0003167	isotig05891_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00852
OG0003168	isotig26359_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12996
OG0003170	GCKDGN102C3F86_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03509
OG0003171	isotig02730_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16282
OG0003172	isotig08376_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03503
OG0003173	isotig11677_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11629
OG0003174	isotig15392_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12662
OG0003175	isotig05452_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12192
OG0003176	isotig05002_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00120
OG0003177	isotig29235_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13131
OG0003178	isotig03371_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10977
OG0003179	isotig17698_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16631
OG0003180	isotig03416_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13976
OG0003181	isotig04656_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12447
OG0003182	GCKDGN103FZEL8_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14518
OG0003183	isotig14069_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18003
OG0003186	isotig17686_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig19174
OG0003189	GCKDGN101ASTYI_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01213
OG0003190	isotig03406_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14792
OG0003192	isotig13808_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18176
OG0003193	isotig01258_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04369
OG0003194	GCKDGN103F8PUR_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10367
OG0003195	GCKDGN102DQYQ0_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14799
OG0003197	isotig25749_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08050
OG0003198	isotig22154_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08507
OG0003199	isotig01742_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08508
OG0003200	isotig24203_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08058
OG0003201	isotig03217_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00623
OG0003202	isotig03452_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06292
OG0003206	GCKDGN102E13R1_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02216
OG0003207	isotig18739_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09706
OG0003208	isotig04392_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13104
OG0003211	isotig16294_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15884
OG0003212	isotig04477_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02100
OG0003213	isotig04438_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02101
OG0003214	isotig03174_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12272
OG0003215	isotig03732_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12279
OG0003216	isotig16903_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02146
OG0003217	GCKDGN101CJL63_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11402
OG0003218	isotig16323_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17732
OG0003220	isotig01618_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11400
OG0003221	isotig03622_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06842
OG0003222	isotig26575_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15269
OG0003223	isotig01490_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00713
OG0003224	isotig15244_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15852
OG0003225	GCKDGN103FMYBR_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09277
OG0003226	GCKDGN103GO7C6_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15678
OG0003228	isotig24162_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17798
OG0003229	isotig07121_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15673
OG0003230	isotig21624_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08192
OG0003232	isotig04971_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02394
OG0003233	isotig15781_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01004
OG0003234	isotig06509_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16368
OG0003235	isotig09083_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09061
OG0003237	isotig09063_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11994
OG0003238	GCKDGN103GN9CI_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13739
OG0003240	isotig17535_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13994
OG0003241	GCKDGN103F2F8H_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18343
OG0003242	isotig04084_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18340
OG0003243	isotig09776_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02295
OG0003244	isotig01730_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08598
OG0003245	isotig04459_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17153
OG0003247	isotig12100_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09523
OG0003248	isotig12703_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12468
OG0003249	GCKDGN101BL71W_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03521
OG0003250	isotig09064_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12640
OG0003251	isotig06769_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16772
OG0003252	isotig03295_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10912
OG0003253	GCKDGN101AL800_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02713
OG0003255	isotig05735_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16610
OG0003256	isotig08622_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11342
OG0003257	isotig12776_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05962
OG0003258	GCKDGN102ETQCJ_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01270
OG0003259	GCKDGN103GLLR5_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01279
OG0003260	GE912258_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02864
OG0003261	isotig09969_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08291
OG0003262	isotig10192_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10740
OG0003263	isotig10397_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18151
OG0003264	GCKDGN102DHRYC_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08071
OG0003265	isotig16070_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10536
OG0003270	isotig03531_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13690
OG0003272	isotig16902_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16187
OG0003273	isotig04953_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14314
OG0003274	isotig05458_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17366
OG0003275	isotig30030_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06533
OG0003277	isotig06493_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00794
OG0003278	isotig15410_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09219
OG0003279	isotig10195_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12258
OG0003280	isotig16793_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02040
OG0003281	isotig04838_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14900
OG0003282	isotig09274_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04812
OG0003283	isotig02264_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04810
OG0003284	isotig06527_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05907
OG0003285	isotig01066_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04819
OG0003286	GCKDGN102EDPQD_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03603
OG0003288	isotig25207_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13464
OG0003289	isotig05384_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00691
OG0003290	isotig05670_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08321
OG0003291	isotig09899_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07776
OG0003292	isotig07369_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05555
OG0003293	isotig15519_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03702
OG0003294	isotig10560_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03700
OG0003296	isotig18630_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01021
OG0003297	isotig04991_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09001
OG0003298	isotig01034_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14477
OG0003299	isotig10296_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig19265
OG0003300	isotig07540_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10662
OG0003301	isotig30957_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10666
OG0003302	isotig17852_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00811
OG0003303	isotig17254_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12401
OG0003304	isotig01380_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11196
OG0003305	isotig03154_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08079
OG0003306	isotig01540_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00789
OG0003307	isotig03202_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17178
OG0003308	GCKDGN102D1HXS_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10304
OG0003309	isotig13626_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06144
OG0003310	isotig22412_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16797
OG0003311	isotig18546_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10937
OG0003312	isotig05366_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04361
OG0003313	isotig06343_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11189
OG0003316	isotig28773_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig19209
OG0003317	isotig14598_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09546
OG0003318	isotig05710_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig19205
OG0003320	isotig12644_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11320
OG0003321	isotig12010_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16913
OG0003322	isotig25793_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05672
OG0003323	isotig14410_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05498
OG0003324	isotig00851_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18137
OG0003326	isotig15241_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10495
OG0003327	isotig15690_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05056
OG0003328	isotig11796_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13679
OG0003329	isotig17095_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09636
OG0003330	isotig03068_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16005
OG0003333	isotig19885_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14376
OG0003335	isotig06428_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14370
OG0003336	isotig24069_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13411
OG0003337	isotig06530_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18864
OG0003338	isotig03247_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01536
OG0003339	isotig14326_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14110
OG0003340	GE911569_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04603
OG0003341	isotig07302_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09108
OG0003342	isotig07249_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02918
OG0003343	isotig11644_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17776
OG0003344	isotig05773_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07482
OG0003345	isotig10790_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06882
OG0003346	isotig00605_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03676
OG0003347	isotig10409_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09587
OG0003348	isotig03162_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07285
OG0003349	GCKDGN101ASTEI_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07173
OG0003350	isotig10851_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11502
OG0003351	isotig20730_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04482
OG0003352	isotig13929_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00390
OG0003353	isotig15348_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07025
OG0003355	isotig04108_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01802
OG0003356	isotig13818_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09029
OG0003357	isotig05981_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10783
OG0003358	GCKDGN101B8GBL_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01800
OG0003359	isotig15078_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08683
OG0003360	GCKDGN103FL9WH_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07305
OG0003361	isotig04659_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18657
OG0003362	isotig10507_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18300
OG0003363	isotig13729_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08738
OG0003364	isotig31297_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15008
OG0003365	isotig06081_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01324
OG0003366	isotig27482_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03874
OG0003367	GCKDGN102DYLAY_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17521
OG0003368	isotig30703_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10680
OG0003370	isotig21973_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15006
OG0003371	isotig14517_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16224
OG0003372	isotig07201_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16225
