"","isotig","gene","orthogroup","gene_Sid"
"1377","GCKDGN102D27VA_Ppor","GCKDGN102D27VA_Ppor","N0.HOG0003280","Siderastrea_Mexico_Barshis-Radice_Host_contig18641"
"1378","GCKDGN102C9SK0_Ppor","GCKDGN102C9SK0_Ppor","N0.HOG0002528","Siderastrea_Mexico_Barshis-Radice_Host_contig12693"
"1379","GCKDGN101AM8UX_Ppor","GCKDGN101AM8UX_Ppor","N0.HOG0000249","Siderastrea_Mexico_Barshis-Radice_Host_contig07311"
"1380","GCKDGN102C76SZ_Ppor","GCKDGN102C76SZ_Ppor","N0.HOG0002805","Siderastrea_Mexico_Barshis-Radice_Host_contig08625"
"1381","GCKDGN101BX3GP_Ppor","GCKDGN101BX3GP_Ppor","N0.HOG0002866","Siderastrea_Mexico_Barshis-Radice_Host_contig18587"
"1382","GCKDGN101B4GJT_Ppor","GCKDGN101B4GJT_Ppor","N0.HOG0002296","Siderastrea_Mexico_Barshis-Radice_Host_contig10131"
"1383","GCKDGN101ARTUD_Ppor","GCKDGN101ARTUD_Ppor","N0.HOG0002715","Siderastrea_Mexico_Barshis-Radice_Host_contig12039"
"1384","GCKDGN101BNTH5_Ppor","GCKDGN101BNTH5_Ppor","N0.HOG0002650","Siderastrea_Mexico_Barshis-Radice_Host_contig12573"
"1385","GCKDGN101AVKK4_Ppor","GCKDGN101AVKK4_Ppor","N0.HOG0002386","Siderastrea_Mexico_Barshis-Radice_Host_contig00672"
"1386","GCKDGN101CAONE_Ppor","GCKDGN101CAONE_Ppor","N0.HOG0002807","Siderastrea_Mexico_Barshis-Radice_Host_contig08628"
"1387","GCKDGN101BCVR8_Ppor","GCKDGN101BCVR8_Ppor","N0.HOG0002617","Siderastrea_Mexico_Barshis-Radice_Host_contig12012"
"1388","GCKDGN102C6TE6_Ppor","GCKDGN102C6TE6_Ppor","N0.HOG0001824","Siderastrea_Mexico_Barshis-Radice_Host_contig18274"
"1389","GCKDGN102C3F86_Ppor","GCKDGN102C3F86_Ppor","N0.HOG0003286","Siderastrea_Mexico_Barshis-Radice_Host_contig03509"
"1390","GCKDGN101AMFHF_Ppor","GCKDGN101AMFHF_Ppor","N0.HOG0002491","Siderastrea_Mexico_Barshis-Radice_Host_contig04926"
"1391","GCKDGN101AWEEQ_Ppor","GCKDGN101AWEEQ_Ppor","N0.HOG0002768","Siderastrea_Mexico_Barshis-Radice_Host_contig08414"
"1392","GCKDGN101BTSP9_Ppor","GCKDGN101BTSP9_Ppor","N0.HOG0003161","Siderastrea_Mexico_Barshis-Radice_Host_contig00164"
"1393","GCKDGN101BZU9C_Ppor","GCKDGN101BZU9C_Ppor","N0.HOG0003168","Siderastrea_Mexico_Barshis-Radice_Host_contig04095"
"1394","GCKDGN102D01E7_Ppor","GCKDGN102D01E7_Ppor","N0.HOG0001419","Siderastrea_Mexico_Barshis-Radice_Host_contig08798"
"1395","GCKDGN101B4FN3_Ppor","GCKDGN101B4FN3_Ppor","N0.HOG0001507","Siderastrea_Mexico_Barshis-Radice_Host_contig06914"
"1396","GCKDGN101CDGJ4_Ppor","GCKDGN101CDGJ4_Ppor","N0.HOG0002489","Siderastrea_Mexico_Barshis-Radice_Host_contig16900"
"1397","GCKDGN102C92JY_Ppor","GCKDGN102C92JY_Ppor","N0.HOG0001621","Siderastrea_Mexico_Barshis-Radice_Host_contig05047"
"1398","GCKDGN102D1VZX_Ppor","GCKDGN102D1VZX_Ppor","N0.HOG0003139","Siderastrea_Mexico_Barshis-Radice_Host_contig02237"
"1399","GCKDGN102C6I6G_Ppor","GCKDGN102C6I6G_Ppor","N0.HOG0003043","Siderastrea_Mexico_Barshis-Radice_Host_contig16060"
"1400","GCKDGN101ASTYI_Ppor","GCKDGN101ASTYI_Ppor","N0.HOG0003305","Siderastrea_Mexico_Barshis-Radice_Host_contig01213"
"1401","GCKDGN101ANFBG_Ppor","GCKDGN101ANFBG_Ppor","N0.HOG0002957","Siderastrea_Mexico_Barshis-Radice_Host_contig12134"
"1402","GCKDGN102D1HXS_Ppor","GCKDGN102D1HXS_Ppor","N0.HOG0003424","Siderastrea_Mexico_Barshis-Radice_Host_contig10304"
"1403","GCKDGN102C5F2F_Ppor","GCKDGN102C5F2F_Ppor","N0.HOG0002487","Siderastrea_Mexico_Barshis-Radice_Host_contig16681"
"1404","GCKDGN101B9FL0_Ppor","GCKDGN101B9FL0_Ppor","N0.HOG0001756","Siderastrea_Mexico_Barshis-Radice_Host_contig09383"
"1405","GCKDGN101CF6JI_Ppor","GCKDGN101CF6JI_Ppor","N0.HOG0003277","Siderastrea_Mexico_Barshis-Radice_Host_contig09597"
"1406","GCKDGN101B6W7U_Ppor","GCKDGN101B6W7U_Ppor","N0.HOG0002188","Siderastrea_Mexico_Barshis-Radice_Host_contig01204"
"1407","GCKDGN102EL8AX_Ppor","GCKDGN102EL8AX_Ppor","N0.HOG0001758","Siderastrea_Mexico_Barshis-Radice_Host_contig08128"
"1408","GCKDGN102DYLAY_Ppor","GCKDGN102DYLAY_Ppor","N0.HOG0003483","Siderastrea_Mexico_Barshis-Radice_Host_contig17521"
"1409","GCKDGN102E1CX4_Ppor","GCKDGN102E1CX4_Ppor","N0.HOG0002933","Siderastrea_Mexico_Barshis-Radice_Host_contig18745"
"1410","GCKDGN103F9G6X_Ppor","GCKDGN103F9G6X_Ppor","N0.HOG0003579","Siderastrea_Mexico_Barshis-Radice_Host_contig17057"
"1411","GCKDGN102DSET5_Ppor","GCKDGN102DSET5_Ppor","N0.HOG0002467","Siderastrea_Mexico_Barshis-Radice_Host_contig15514"
"1412","GCKDGN103FWBA8_Ppor","GCKDGN103FWBA8_Ppor","N0.HOG0002999","Siderastrea_Mexico_Barshis-Radice_Host_contig15849"
"1413","GCKDGN102EMY2L_Ppor","GCKDGN102EMY2L_Ppor","N0.HOG0001762","Siderastrea_Mexico_Barshis-Radice_Host_contig13786"
"1414","GCKDGN102D6WY5_Ppor","GCKDGN102D6WY5_Ppor","N0.HOG0003173","Siderastrea_Mexico_Barshis-Radice_Host_contig05168"
"1415","GCKDGN103F2F8H_Ppor","GCKDGN103F2F8H_Ppor","N0.HOG0003357","Siderastrea_Mexico_Barshis-Radice_Host_contig18343"
"1416","GCKDGN102DMSXF_Ppor","GCKDGN102DMSXF_Ppor","N0.HOG0002250","Siderastrea_Mexico_Barshis-Radice_Host_contig13724"
"1417","GCKDGN102EUZ32_Ppor","GCKDGN102EUZ32_Ppor","N0.HOG0002502","Siderastrea_Mexico_Barshis-Radice_Host_contig08921"
"1418","GCKDGN102EGWRU_Ppor","GCKDGN102EGWRU_Ppor","N0.HOG0003278","Siderastrea_Mexico_Barshis-Radice_Host_contig09263"
"1419","GCKDGN102DB6DC_Ppor","GCKDGN102DB6DC_Ppor","N0.HOG0002758","Siderastrea_Mexico_Barshis-Radice_Host_contig07051"
"1420","GCKDGN103FY3I5_Ppor","GCKDGN103FY3I5_Ppor","N0.HOG0003519","Siderastrea_Mexico_Barshis-Radice_Host_contig16921"
"1421","GCKDGN102DWA7C_Ppor","GCKDGN102DWA7C_Ppor","N0.HOG0003123","Siderastrea_Mexico_Barshis-Radice_Host_contig00375"
"1422","GCKDGN102EXD6Y_Ppor","GCKDGN102EXD6Y_Ppor","N0.HOG0001528","Siderastrea_Mexico_Barshis-Radice_Host_contig10576"
"1423","GCKDGN103FUM0R_Ppor","GCKDGN103FUM0R_Ppor","N0.HOG0002989","Siderastrea_Mexico_Barshis-Radice_Host_contig02859"
"1424","GCKDGN102DEYEC_Ppor","GCKDGN102DEYEC_Ppor","N0.HOG0002659","Siderastrea_Mexico_Barshis-Radice_Host_contig04862"
"1425","GCKDGN102DXPYD_Ppor","GCKDGN102DXPYD_Ppor","N0.HOG0002521","Siderastrea_Mexico_Barshis-Radice_Host_contig10691"
"1426","GCKDGN102EH5HK_Ppor","GCKDGN102EH5HK_Ppor","N0.HOG0002449","Siderastrea_Mexico_Barshis-Radice_Host_contig12413"
"1427","GCKDGN102EDPQD_Ppor","GCKDGN102EDPQD_Ppor","N0.HOG0003402","Siderastrea_Mexico_Barshis-Radice_Host_contig03603"
"1428","GCKDGN103FODR0_Ppor","GCKDGN103FODR0_Ppor","N0.HOG0003498","Siderastrea_Mexico_Barshis-Radice_Host_contig11244"
"1429","GCKDGN102EGD6Y_Ppor","GCKDGN102EGD6Y_Ppor","N0.HOG0002142","Siderastrea_Mexico_Barshis-Radice_Host_contig06490"
"1430","GCKDGN102DEVYF_Ppor","GCKDGN102DEVYF_Ppor","N0.HOG0002128","Siderastrea_Mexico_Barshis-Radice_Host_contig15250"
"1431","GCKDGN103FT2I1_Ppor","GCKDGN103FT2I1_Ppor","N0.HOG0001506","Siderastrea_Mexico_Barshis-Radice_Host_contig19099"
"1432","GCKDGN102ESXEA_Ppor","GCKDGN102ESXEA_Ppor","N0.HOG0002817","Siderastrea_Mexico_Barshis-Radice_Host_contig17189"
"1433","GCKDGN102EN4I5_Ppor","GCKDGN102EN4I5_Ppor","N0.HOG0001884","Siderastrea_Mexico_Barshis-Radice_Host_contig16880"
"1434","GCKDGN103F6VKH_Ppor","GCKDGN103F6VKH_Ppor","N0.HOG0003176","Siderastrea_Mexico_Barshis-Radice_Host_contig16530"
"1435","GCKDGN102EKUP7_Ppor","GCKDGN102EKUP7_Ppor","N0.HOG0002306","Siderastrea_Mexico_Barshis-Radice_Host_contig12869"
"1436","GCKDGN103F6Q95_Ppor","GCKDGN103F6Q95_Ppor","N0.HOG0003609","Siderastrea_Mexico_Barshis-Radice_Host_contig11289"
"1437","GCKDGN102DDC02_Ppor","GCKDGN102DDC02_Ppor","N0.HOG0002992","Siderastrea_Mexico_Barshis-Radice_Host_contig17794"
"1438","GCKDGN102EA91Z_Ppor","GCKDGN102EA91Z_Ppor","N0.HOG0003189","Siderastrea_Mexico_Barshis-Radice_Host_contig02601"
"1439","GCKDGN102EOP1C_Ppor","GCKDGN102EOP1C_Ppor","N0.HOG0002212","Siderastrea_Mexico_Barshis-Radice_Host_contig15896"
"1440","GCKDGN103FX4G9_Ppor","GCKDGN103FX4G9_Ppor","N0.HOG0001576","Siderastrea_Mexico_Barshis-Radice_Host_contig10551"
"1441","GCKDGN102EGKJH_Ppor","GCKDGN102EGKJH_Ppor","N0.HOG0002101","Siderastrea_Mexico_Barshis-Radice_Host_contig10175"
"1442","GCKDGN102EN0MG_Ppor","GCKDGN102EN0MG_Ppor","N0.HOG0002872","Siderastrea_Mexico_Barshis-Radice_Host_contig01574"
"1443","GCKDGN103F6YP3_Ppor","GCKDGN103F6YP3_Ppor","N0.HOG0002099","Siderastrea_Mexico_Barshis-Radice_Host_contig17289"
"1444","GCKDGN102ECY10_Ppor","GCKDGN102ECY10_Ppor","N0.HOG0002260","Siderastrea_Mexico_Barshis-Radice_Host_contig03534"
"1445","GCKDGN102EG3OC_Ppor","GCKDGN102EG3OC_Ppor","N0.HOG0002735","Siderastrea_Mexico_Barshis-Radice_Host_contig14659"
"1446","GCKDGN102DY604_Ppor","GCKDGN102DY604_Ppor","N0.HOG0002903","Siderastrea_Mexico_Barshis-Radice_Host_contig08938"
"1447","GCKDGN102DM195_Ppor","GCKDGN102DM195_Ppor","N0.HOG0003195","Siderastrea_Mexico_Barshis-Radice_Host_contig14919"
"1448","GCKDGN103F3FNV_Ppor","GCKDGN103F3FNV_Ppor","N0.HOG0001588","Siderastrea_Mexico_Barshis-Radice_Host_contig05113"
"1449","GCKDGN102D8QDD_Ppor","GCKDGN102D8QDD_Ppor","N0.HOG0002947","Siderastrea_Mexico_Barshis-Radice_Host_contig15435"
"1450","GCKDGN103FYMGP_Ppor","GCKDGN103FYMGP_Ppor","N0.HOG0001455","Siderastrea_Mexico_Barshis-Radice_Host_contig05674"
"1451","GCKDGN102DQYQ0_Ppor","GCKDGN102DQYQ0_Ppor","N0.HOG0003311","Siderastrea_Mexico_Barshis-Radice_Host_contig14799"
"1452","GCKDGN102EFN3M_Ppor","GCKDGN102EFN3M_Ppor","N0.HOG0001838","Siderastrea_Mexico_Barshis-Radice_Host_contig15202"
"1453","GCKDGN102D7M22_Ppor","GCKDGN102D7M22_Ppor","N0.HOG0001930","Siderastrea_Mexico_Barshis-Radice_Host_contig06346"
"1454","GCKDGN102EQMUG_Ppor","GCKDGN102EQMUG_Ppor","N0.HOG0002282","Siderastrea_Mexico_Barshis-Radice_Host_contig11374"
"1455","GCKDGN102EWK8W_Ppor","GCKDGN102EWK8W_Ppor","N0.HOG0003163","Siderastrea_Mexico_Barshis-Radice_Host_contig13933"
"1456","GCKDGN102DHRYC_Ppor","GCKDGN102DHRYC_Ppor","N0.HOG0003380","Siderastrea_Mexico_Barshis-Radice_Host_contig08071"
"1457","GCKDGN103F660J_Ppor","GCKDGN103F660J_Ppor","N0.HOG0002875","Siderastrea_Mexico_Barshis-Radice_Host_contig06057"
"1458","GCKDGN103FY9JA_Ppor","GCKDGN103FY9JA_Ppor","N0.HOG0002950","Siderastrea_Mexico_Barshis-Radice_Host_contig05531"
"1459","GCKDGN103F61EM_Ppor","GCKDGN103F61EM_Ppor","N0.HOG0003029","Siderastrea_Mexico_Barshis-Radice_Host_contig07634"
"1460","GCKDGN103FL9WH_Ppor","GCKDGN103FL9WH_Ppor","N0.HOG0003476","Siderastrea_Mexico_Barshis-Radice_Host_contig07305"
"1461","GCKDGN102DSLGA_Ppor","GCKDGN102DSLGA_Ppor","N0.HOG0002533","Siderastrea_Mexico_Barshis-Radice_Host_contig06573"
"1462","GCKDGN103F2NN6_Ppor","GCKDGN103F2NN6_Ppor","N0.HOG0003122","Siderastrea_Mexico_Barshis-Radice_Host_contig03300"
"1463","GCKDGN102DIUM2_Ppor","GCKDGN102DIUM2_Ppor","N0.HOG0002424","Siderastrea_Mexico_Barshis-Radice_Host_contig07765"
"1464","GCKDGN102EXZON_Ppor","GCKDGN102EXZON_Ppor","N0.HOG0002066","Siderastrea_Mexico_Barshis-Radice_Host_contig17512"
"1465","GCKDGN103F5JRT_Ppor","GCKDGN103F5JRT_Ppor","N0.HOG0001397","Siderastrea_Mexico_Barshis-Radice_Host_contig09244"
"1466","GCKDGN103F9ONJ_Ppor","GCKDGN103F9ONJ_Ppor","N0.HOG0002836","Siderastrea_Mexico_Barshis-Radice_Host_contig08437"
"1467","GCKDGN103FMYBR_Ppor","GCKDGN103FMYBR_Ppor","N0.HOG0003341","Siderastrea_Mexico_Barshis-Radice_Host_contig09277"
"1468","GCKDGN102ETQCJ_Ppor","GCKDGN102ETQCJ_Ppor","N0.HOG0003374","Siderastrea_Mexico_Barshis-Radice_Host_contig01270"
"1469","GCKDGN102DUO0D_Ppor","GCKDGN102DUO0D_Ppor","N0.HOG0001705","Siderastrea_Mexico_Barshis-Radice_Host_contig00466"
"1470","GCKDGN102DBFVH_Ppor","GCKDGN102DBFVH_Ppor","N0.HOG0002031","Siderastrea_Mexico_Barshis-Radice_Host_contig04410"
"1471","GCKDGN102EDWKE_Ppor","GCKDGN102EDWKE_Ppor","N0.HOG0001560","Siderastrea_Mexico_Barshis-Radice_Host_contig06378"
"1472","GCKDGN102DEI7O_Ppor","GCKDGN102DEI7O_Ppor","N0.HOG0003251","Siderastrea_Mexico_Barshis-Radice_Host_contig15407"
"1473","GCKDGN103F8PUR_Ppor","GCKDGN103F8PUR_Ppor","N0.HOG0003310","Siderastrea_Mexico_Barshis-Radice_Host_contig10367"
"1474","GCKDGN102EMBL6_Ppor","GCKDGN102EMBL6_Ppor","N0.HOG0002986","Siderastrea_Mexico_Barshis-Radice_Host_contig03708"
"1475","GCKDGN103FN2PV_Ppor","GCKDGN103FN2PV_Ppor","N0.HOG0003586","Siderastrea_Mexico_Barshis-Radice_Host_contig09709"
"1476","GCKDGN102EMCAW_Ppor","GCKDGN102EMCAW_Ppor","N0.HOG0002307","Siderastrea_Mexico_Barshis-Radice_Host_contig16194"
"1477","GCKDGN102EDU8G_Ppor","GCKDGN102EDU8G_Ppor","N0.HOG0002186","Siderastrea_Mexico_Barshis-Radice_Host_contig11391"
"1478","GCKDGN102DYCN5_Ppor","GCKDGN102DYCN5_Ppor","N0.HOG0003588","Siderastrea_Mexico_Barshis-Radice_Host_contig16460"
"1479","GCKDGN103G3HAW_Ppor","GCKDGN103G3HAW_Ppor","N0.HOG0002484","Siderastrea_Mexico_Barshis-Radice_Host_contig12988"
"1480","GCKDGN102ERQXH_Ppor","GCKDGN102ERQXH_Ppor","N0.HOG0003552","Siderastrea_Mexico_Barshis-Radice_Host_contig19247"
"1481","GCKDGN103FZEL8_Ppor","GCKDGN103FZEL8_Ppor","N0.HOG0003298","Siderastrea_Mexico_Barshis-Radice_Host_contig14518"
"1482","GCKDGN102DK9D9_Ppor","GCKDGN102DK9D9_Ppor","N0.HOG0003248","Siderastrea_Mexico_Barshis-Radice_Host_contig10388"
"1483","GCKDGN102DURSL_Ppor","GCKDGN102DURSL_Ppor","N0.HOG0002364","Siderastrea_Mexico_Barshis-Radice_Host_contig17683"
"1484","GCKDGN102E13R1_Ppor","GCKDGN102E13R1_Ppor","N0.HOG0003322","Siderastrea_Mexico_Barshis-Radice_Host_contig02216"
"1485","GCKDGN102DG83U_Ppor","GCKDGN102DG83U_Ppor","N0.HOG0003496","Siderastrea_Mexico_Barshis-Radice_Host_contig02086"
"1486","GCKDGN102D7AOX_Ppor","GCKDGN102D7AOX_Ppor","N0.HOG0003525","Siderastrea_Mexico_Barshis-Radice_Host_contig11984"
"1487","GCKDGN102DPT4M_Ppor","GCKDGN102DPT4M_Ppor","N0.HOG0002633","Siderastrea_Mexico_Barshis-Radice_Host_contig15107"
"1488","GCKDGN102E2C80_Ppor","GCKDGN102E2C80_Ppor","N0.HOG0002890","Siderastrea_Mexico_Barshis-Radice_Host_contig07092"
"1489","GCKDGN102DNDOT_Ppor","GCKDGN102DNDOT_Ppor","N0.HOG0001942","Siderastrea_Mexico_Barshis-Radice_Host_contig07124"
"1490","GCKDGN102EAEYF_Ppor","GCKDGN102EAEYF_Ppor","N0.HOG0002390","Siderastrea_Mexico_Barshis-Radice_Host_contig09625"
"1491","GCKDGN103FSBIQ_Ppor","GCKDGN103FSBIQ_Ppor","N0.HOG0002830","Siderastrea_Mexico_Barshis-Radice_Host_contig05206"
"1492","GCKDGN102DVMG3_Ppor","GCKDGN102DVMG3_Ppor","N0.HOG0003031","Siderastrea_Mexico_Barshis-Radice_Host_contig08526"
"1493","GCKDGN103F2WNX_Ppor","GCKDGN103F2WNX_Ppor","N0.HOG0001789","Siderastrea_Mexico_Barshis-Radice_Host_contig15313"
"1494","GCKDGN102EBB8Z_Ppor","GCKDGN102EBB8Z_Ppor","N0.HOG0002809","Siderastrea_Mexico_Barshis-Radice_Host_contig13482"
"1495","GCKDGN102EAOYJ_Ppor","GCKDGN102EAOYJ_Ppor","N0.HOG0001944","Siderastrea_Mexico_Barshis-Radice_Host_contig07121"
"1496","GCKDGN102DKQNG_Ppor","GCKDGN102DKQNG_Ppor","N0.HOG0001396","Siderastrea_Mexico_Barshis-Radice_Host_contig15280"
"1497","GCKDGN102DVT8A_Ppor","GCKDGN102DVT8A_Ppor","N0.HOG0001908","Siderastrea_Mexico_Barshis-Radice_Host_contig17388"
"1498","GCKDGN102EDJSY_Ppor","GCKDGN102EDJSY_Ppor","N0.HOG0002863","Siderastrea_Mexico_Barshis-Radice_Host_contig09806"
"1499","GCKDGN102DQDG9_Ppor","GCKDGN102DQDG9_Ppor","N0.HOG0001485","Siderastrea_Mexico_Barshis-Radice_Host_contig09282"
"1500","GCKDGN103GT1OG_Ppor","GCKDGN103GT1OG_Ppor","N0.HOG0002781","Siderastrea_Mexico_Barshis-Radice_Host_contig00881"
"1501","GCKDGN103G5PQM_Ppor","GCKDGN103G5PQM_Ppor","N0.HOG0002561","Siderastrea_Mexico_Barshis-Radice_Host_contig01508"
"1502","GCKDGN103GEHWU_Ppor","GCKDGN103GEHWU_Ppor","N0.HOG0002471","Siderastrea_Mexico_Barshis-Radice_Host_contig13037"
"1503","GCKDGN103GVE0P_Ppor","GCKDGN103GVE0P_Ppor","N0.HOG0002182","Siderastrea_Mexico_Barshis-Radice_Host_contig17931"
"1504","GCKDGN103GXSLX_Ppor","GCKDGN103GXSLX_Ppor","N0.HOG0003268","Siderastrea_Mexico_Barshis-Radice_Host_contig02371"
"1505","GE911569_Ppor","GE911569_Ppor","N0.HOG0003456","Siderastrea_Mexico_Barshis-Radice_Host_contig04603"
"1506","GCKDGN103GBH0I_Ppor","GCKDGN103GBH0I_Ppor","N0.HOG0002179","Siderastrea_Mexico_Barshis-Radice_Host_contig00152"
"1507","GE915265_Ppor","GE915265_Ppor","N0.HOG0000308","Siderastrea_Mexico_Barshis-Radice_Host_contig00962"
"1508","GCKDGN103HGUHE_Ppor","GCKDGN103HGUHE_Ppor","N0.HOG0003253","Siderastrea_Mexico_Barshis-Radice_Host_contig01842"
"1509","GE916107_Ppor","GE916107_Ppor","N0.HOG0000439","Siderastrea_Mexico_Barshis-Radice_Host_contig05358"
"1510","GCKDGN103GEGKA_Ppor","GCKDGN103GEGKA_Ppor","N0.HOG0003581","Siderastrea_Mexico_Barshis-Radice_Host_contig16077"
"1511","GCKDGN103GSKW2_Ppor","GCKDGN103GSKW2_Ppor","N0.HOG0001669","Siderastrea_Mexico_Barshis-Radice_Host_contig09814"
"1512","GCKDGN103GXP9H_Ppor","GCKDGN103GXP9H_Ppor","N0.HOG0003007","Siderastrea_Mexico_Barshis-Radice_Host_contig00721"
"1513","GCKDGN103HJQKX_Ppor","GCKDGN103HJQKX_Ppor","N0.HOG0002029","Siderastrea_Mexico_Barshis-Radice_Host_contig11059"
"1514","GE911455_Ppor","GE911455_Ppor","N0.HOG0000014","Siderastrea_Mexico_Barshis-Radice_Host_contig14593"
"1515","GCKDGN103GZC82_Ppor","GCKDGN103GZC82_Ppor","N0.HOG0002512","Siderastrea_Mexico_Barshis-Radice_Host_contig05294"
"1516","GE911245_Ppor","GE911245_Ppor","N0.HOG0003099","Siderastrea_Mexico_Barshis-Radice_Host_contig07905"
"1517","GCKDGN103HGEZY_Ppor","GCKDGN103HGEZY_Ppor","N0.HOG0002350","Siderastrea_Mexico_Barshis-Radice_Host_contig10654"
"1518","GE907925_Ppor","GE907925_Ppor","N0.HOG0002380","Siderastrea_Mexico_Barshis-Radice_Host_contig04391"
"1519","GCKDGN103HH0UP_Ppor","GCKDGN103HH0UP_Ppor","N0.HOG0001652","Siderastrea_Mexico_Barshis-Radice_Host_contig15856"
"1520","GCKDGN103HJ6PY_Ppor","GCKDGN103HJ6PY_Ppor","N0.HOG0000287","Siderastrea_Mexico_Barshis-Radice_Host_contig00471"
"1521","GCKDGN103HA6X6_Ppor","GCKDGN103HA6X6_Ppor","N0.HOG0003078","Siderastrea_Mexico_Barshis-Radice_Host_contig14235"
"1522","GCKDGN103G8HAR_Ppor","GCKDGN103G8HAR_Ppor","N0.HOG0000518","Siderastrea_Mexico_Barshis-Radice_Host_contig17333"
"1523","GCKDGN103GYAN7_Ppor","GCKDGN103GYAN7_Ppor","N0.HOG0003492","Siderastrea_Mexico_Barshis-Radice_Host_contig05619"
"1524","GCKDGN103GPX5T_Ppor","GCKDGN103GPX5T_Ppor","N0.HOG0003218","Siderastrea_Mexico_Barshis-Radice_Host_contig09209"
"1525","GE914268_Ppor","GE914268_Ppor","N0.HOG0002572","Siderastrea_Mexico_Barshis-Radice_Host_contig05370"
"1526","GE910004_Ppor","GE910004_Ppor","N0.HOG0003580","Siderastrea_Mexico_Barshis-Radice_Host_contig03800"
"1527","GCKDGN103GNTWR_Ppor","GCKDGN103GNTWR_Ppor","N0.HOG0001784","Siderastrea_Mexico_Barshis-Radice_Host_contig16950"
"1528","GE908102_Ppor","GE908102_Ppor","N0.HOG0003282","Siderastrea_Mexico_Barshis-Radice_Host_contig10623"
"1529","GCKDGN103HDAZC_Ppor","GCKDGN103HDAZC_Ppor","N0.HOG0002541","Siderastrea_Mexico_Barshis-Radice_Host_contig03034"
"1530","GCKDGN103GP3WZ_Ppor","GCKDGN103GP3WZ_Ppor","N0.HOG0002457","Siderastrea_Mexico_Barshis-Radice_Host_contig11788"
"1531","GE911746_Ppor","GE911746_Ppor","N0.HOG0002365","Siderastrea_Mexico_Barshis-Radice_Host_contig11233"
"1532","GCKDGN103GRFWM_Ppor","GCKDGN103GRFWM_Ppor","N0.HOG0001615","Siderastrea_Mexico_Barshis-Radice_Host_contig11170"
"1533","GCKDGN103GCC94_Ppor","GCKDGN103GCC94_Ppor","N0.HOG0002810","Siderastrea_Mexico_Barshis-Radice_Host_contig18560"
"1534","GE906357_Ppor","GE906357_Ppor","N0.HOG0003074","Siderastrea_Mexico_Barshis-Radice_Host_contig14189"
"1535","GCKDGN103HJ6JM_Ppor","GCKDGN103HJ6JM_Ppor","N0.HOG0002402","Siderastrea_Mexico_Barshis-Radice_Host_contig12808"
"1536","GCKDGN103GXD3B_Ppor","GCKDGN103GXD3B_Ppor","N0.HOG0002912","Siderastrea_Mexico_Barshis-Radice_Host_contig16161"
"1537","GE913205_Ppor","GE913205_Ppor","N0.HOG0002725","Siderastrea_Mexico_Barshis-Radice_Host_contig12450"
"1538","GCKDGN103GLLR5_Ppor","GCKDGN103GLLR5_Ppor","N0.HOG0003375","Siderastrea_Mexico_Barshis-Radice_Host_contig01279"
"1539","GCKDGN103GN9CI_Ppor","GCKDGN103GN9CI_Ppor","N0.HOG0003354","Siderastrea_Mexico_Barshis-Radice_Host_contig13739"
"1540","GE909546_Ppor","GE909546_Ppor","N0.HOG0002279","Siderastrea_Mexico_Barshis-Radice_Host_contig17916"
"1541","GCKDGN103G5K0S_Ppor","GCKDGN103G5K0S_Ppor","N0.HOG0002939","Siderastrea_Mexico_Barshis-Radice_Host_contig10069"
"1542","GE913042_Ppor","GE913042_Ppor","N0.HOG0001535","Siderastrea_Mexico_Barshis-Radice_Host_contig04539"
"1543","GCKDGN103GNRGS_Ppor","GCKDGN103GNRGS_Ppor","N0.HOG0003561","Siderastrea_Mexico_Barshis-Radice_Host_contig05897"
"1544","GCKDGN103GCPB4_Ppor","GCKDGN103GCPB4_Ppor","N0.HOG0003625","Siderastrea_Mexico_Barshis-Radice_Host_contig14399"
"1545","GE914432_Ppor","GE914432_Ppor","N0.HOG0000251","Siderastrea_Mexico_Barshis-Radice_Host_contig11992"
"1546","GE914318_Ppor","GE914318_Ppor","N0.HOG0001735","Siderastrea_Mexico_Barshis-Radice_Host_contig03221"
"1547","GCKDGN103G5UCZ_Ppor","GCKDGN103G5UCZ_Ppor","N0.HOG0002156","Siderastrea_Mexico_Barshis-Radice_Host_contig17491"
"1548","GCKDGN103GVB5F_Ppor","GCKDGN103GVB5F_Ppor","N0.HOG0003243","Siderastrea_Mexico_Barshis-Radice_Host_contig18402"
"1549","GCKDGN103G7UG2_Ppor","GCKDGN103G7UG2_Ppor","N0.HOG0002177","Siderastrea_Mexico_Barshis-Radice_Host_contig15392"
"1550","GCKDGN103HKJLF_Ppor","GCKDGN103HKJLF_Ppor","N0.HOG0002952","Siderastrea_Mexico_Barshis-Radice_Host_contig16659"
"1551","GCKDGN103HJPCL_Ppor","GCKDGN103HJPCL_Ppor","N0.HOG0002110","Siderastrea_Mexico_Barshis-Radice_Host_contig00565"
"1552","GCKDGN103GSQKS_Ppor","GCKDGN103GSQKS_Ppor","N0.HOG0002788","Siderastrea_Mexico_Barshis-Radice_Host_contig07734"
"1553","GE911365_Ppor","GE911365_Ppor","N0.HOG0001929","Siderastrea_Mexico_Barshis-Radice_Host_contig12350"
"1554","GE912258_Ppor","GE912258_Ppor","N0.HOG0003376","Siderastrea_Mexico_Barshis-Radice_Host_contig02864"
