"","isotig","gene","orthogroup","gene_Sid"
"1388","GCKDGN102C6TE6_Past","GCKDGN102C6TE6_Past","N0.HOG0001824","Siderastrea_Mexico_Barshis-Radice_Host_contig18274"
"1389","GCKDGN102C3F86_Past","GCKDGN102C3F86_Past","N0.HOG0003286","Siderastrea_Mexico_Barshis-Radice_Host_contig03509"
"1390","GCKDGN101AMFHF_Past","GCKDGN101AMFHF_Past","N0.HOG0002491","Siderastrea_Mexico_Barshis-Radice_Host_contig04926"
"1391","GCKDGN101AWEEQ_Past","GCKDGN101AWEEQ_Past","N0.HOG0002768","Siderastrea_Mexico_Barshis-Radice_Host_contig08414"
"1392","GCKDGN101BTSP9_Past","GCKDGN101BTSP9_Past","N0.HOG0003161","Siderastrea_Mexico_Barshis-Radice_Host_contig00164"
"1393","GCKDGN101BZU9C_Past","GCKDGN101BZU9C_Past","N0.HOG0003168","Siderastrea_Mexico_Barshis-Radice_Host_contig04095"
"1394","GCKDGN102D01E7_Past","GCKDGN102D01E7_Past","N0.HOG0001419","Siderastrea_Mexico_Barshis-Radice_Host_contig08798"
"1395","GCKDGN101B4FN3_Past","GCKDGN101B4FN3_Past","N0.HOG0001507","Siderastrea_Mexico_Barshis-Radice_Host_contig06914"
"1396","GCKDGN101CDGJ4_Past","GCKDGN101CDGJ4_Past","N0.HOG0002489","Siderastrea_Mexico_Barshis-Radice_Host_contig16900"
"1397","GCKDGN102C92JY_Past","GCKDGN102C92JY_Past","N0.HOG0001621","Siderastrea_Mexico_Barshis-Radice_Host_contig05047"
"1398","GCKDGN102D1VZX_Past","GCKDGN102D1VZX_Past","N0.HOG0003139","Siderastrea_Mexico_Barshis-Radice_Host_contig02237"
"1399","GCKDGN102C6I6G_Past","GCKDGN102C6I6G_Past","N0.HOG0003043","Siderastrea_Mexico_Barshis-Radice_Host_contig16060"
"1400","GCKDGN101ASTYI_Past","GCKDGN101ASTYI_Past","N0.HOG0003305","Siderastrea_Mexico_Barshis-Radice_Host_contig01213"
"1401","GCKDGN101ANFBG_Past","GCKDGN101ANFBG_Past","N0.HOG0002957","Siderastrea_Mexico_Barshis-Radice_Host_contig12134"
"1402","GCKDGN102D1HXS_Past","GCKDGN102D1HXS_Past","N0.HOG0003424","Siderastrea_Mexico_Barshis-Radice_Host_contig10304"
"1403","GCKDGN102C5F2F_Past","GCKDGN102C5F2F_Past","N0.HOG0002487","Siderastrea_Mexico_Barshis-Radice_Host_contig16681"
"1404","GCKDGN101B9FL0_Past","GCKDGN101B9FL0_Past","N0.HOG0001756","Siderastrea_Mexico_Barshis-Radice_Host_contig09383"
"1405","GCKDGN101CF6JI_Past","GCKDGN101CF6JI_Past","N0.HOG0003277","Siderastrea_Mexico_Barshis-Radice_Host_contig09597"
"1406","GCKDGN101B6W7U_Past","GCKDGN101B6W7U_Past","N0.HOG0002188","Siderastrea_Mexico_Barshis-Radice_Host_contig01204"
"1407","GCKDGN102EL8AX_Past","GCKDGN102EL8AX_Past","N0.HOG0001758","Siderastrea_Mexico_Barshis-Radice_Host_contig08128"
"1408","GCKDGN102DYLAY_Past","GCKDGN102DYLAY_Past","N0.HOG0003483","Siderastrea_Mexico_Barshis-Radice_Host_contig17521"
"1409","GCKDGN102E1CX4_Past","GCKDGN102E1CX4_Past","N0.HOG0002933","Siderastrea_Mexico_Barshis-Radice_Host_contig18745"
"1410","GCKDGN103F9G6X_Past","GCKDGN103F9G6X_Past","N0.HOG0003579","Siderastrea_Mexico_Barshis-Radice_Host_contig17057"
"1411","GCKDGN102DSET5_Past","GCKDGN102DSET5_Past","N0.HOG0002467","Siderastrea_Mexico_Barshis-Radice_Host_contig15514"
"1412","GCKDGN103FWBA8_Past","GCKDGN103FWBA8_Past","N0.HOG0002999","Siderastrea_Mexico_Barshis-Radice_Host_contig15849"
"1413","GCKDGN102EMY2L_Past","GCKDGN102EMY2L_Past","N0.HOG0001762","Siderastrea_Mexico_Barshis-Radice_Host_contig13786"
"1414","GCKDGN102D6WY5_Past","GCKDGN102D6WY5_Past","N0.HOG0003173","Siderastrea_Mexico_Barshis-Radice_Host_contig05168"
"1415","GCKDGN103F2F8H_Past","GCKDGN103F2F8H_Past","N0.HOG0003357","Siderastrea_Mexico_Barshis-Radice_Host_contig18343"
"1416","GCKDGN102DMSXF_Past","GCKDGN102DMSXF_Past","N0.HOG0002250","Siderastrea_Mexico_Barshis-Radice_Host_contig13724"
"1417","GCKDGN102EUZ32_Past","GCKDGN102EUZ32_Past","N0.HOG0002502","Siderastrea_Mexico_Barshis-Radice_Host_contig08921"
"1418","GCKDGN102EGWRU_Past","GCKDGN102EGWRU_Past","N0.HOG0003278","Siderastrea_Mexico_Barshis-Radice_Host_contig09263"
"1419","GCKDGN102DB6DC_Past","GCKDGN102DB6DC_Past","N0.HOG0002758","Siderastrea_Mexico_Barshis-Radice_Host_contig07051"
"1420","GCKDGN103FY3I5_Past","GCKDGN103FY3I5_Past","N0.HOG0003519","Siderastrea_Mexico_Barshis-Radice_Host_contig16921"
"1421","GCKDGN102DWA7C_Past","GCKDGN102DWA7C_Past","N0.HOG0003123","Siderastrea_Mexico_Barshis-Radice_Host_contig00375"
"1422","GCKDGN102EXD6Y_Past","GCKDGN102EXD6Y_Past","N0.HOG0001528","Siderastrea_Mexico_Barshis-Radice_Host_contig10576"
"1423","GCKDGN103FUM0R_Past","GCKDGN103FUM0R_Past","N0.HOG0002989","Siderastrea_Mexico_Barshis-Radice_Host_contig02859"
"1424","GCKDGN102DEYEC_Past","GCKDGN102DEYEC_Past","N0.HOG0002659","Siderastrea_Mexico_Barshis-Radice_Host_contig04862"
"1425","GCKDGN102DXPYD_Past","GCKDGN102DXPYD_Past","N0.HOG0002521","Siderastrea_Mexico_Barshis-Radice_Host_contig10691"
"1426","GCKDGN102EH5HK_Past","GCKDGN102EH5HK_Past","N0.HOG0002449","Siderastrea_Mexico_Barshis-Radice_Host_contig12413"
"1427","GCKDGN102EDPQD_Past","GCKDGN102EDPQD_Past","N0.HOG0003402","Siderastrea_Mexico_Barshis-Radice_Host_contig03603"
"1428","GCKDGN103FODR0_Past","GCKDGN103FODR0_Past","N0.HOG0003498","Siderastrea_Mexico_Barshis-Radice_Host_contig11244"
"1429","GCKDGN102EGD6Y_Past","GCKDGN102EGD6Y_Past","N0.HOG0002142","Siderastrea_Mexico_Barshis-Radice_Host_contig06490"
"1430","GCKDGN102DEVYF_Past","GCKDGN102DEVYF_Past","N0.HOG0002128","Siderastrea_Mexico_Barshis-Radice_Host_contig15250"
"1431","GCKDGN103FT2I1_Past","GCKDGN103FT2I1_Past","N0.HOG0001506","Siderastrea_Mexico_Barshis-Radice_Host_contig19099"
"1432","GCKDGN102ESXEA_Past","GCKDGN102ESXEA_Past","N0.HOG0002817","Siderastrea_Mexico_Barshis-Radice_Host_contig17189"
"1433","GCKDGN102EN4I5_Past","GCKDGN102EN4I5_Past","N0.HOG0001884","Siderastrea_Mexico_Barshis-Radice_Host_contig16880"
"1434","GCKDGN103F6VKH_Past","GCKDGN103F6VKH_Past","N0.HOG0003176","Siderastrea_Mexico_Barshis-Radice_Host_contig16530"
"1435","GCKDGN102EKUP7_Past","GCKDGN102EKUP7_Past","N0.HOG0002306","Siderastrea_Mexico_Barshis-Radice_Host_contig12869"
"1436","GCKDGN103F6Q95_Past","GCKDGN103F6Q95_Past","N0.HOG0003609","Siderastrea_Mexico_Barshis-Radice_Host_contig11289"
"1437","GCKDGN102DDC02_Past","GCKDGN102DDC02_Past","N0.HOG0002992","Siderastrea_Mexico_Barshis-Radice_Host_contig17794"
"1438","GCKDGN102EA91Z_Past","GCKDGN102EA91Z_Past","N0.HOG0003189","Siderastrea_Mexico_Barshis-Radice_Host_contig02601"
"1439","GCKDGN102EOP1C_Past","GCKDGN102EOP1C_Past","N0.HOG0002212","Siderastrea_Mexico_Barshis-Radice_Host_contig15896"
"1440","GCKDGN103FX4G9_Past","GCKDGN103FX4G9_Past","N0.HOG0001576","Siderastrea_Mexico_Barshis-Radice_Host_contig10551"
"1441","GCKDGN102EGKJH_Past","GCKDGN102EGKJH_Past","N0.HOG0002101","Siderastrea_Mexico_Barshis-Radice_Host_contig10175"
"1442","GCKDGN102EN0MG_Past","GCKDGN102EN0MG_Past","N0.HOG0002872","Siderastrea_Mexico_Barshis-Radice_Host_contig01574"
"1443","GCKDGN103F6YP3_Past","GCKDGN103F6YP3_Past","N0.HOG0002099","Siderastrea_Mexico_Barshis-Radice_Host_contig17289"
"1444","GCKDGN102ECY10_Past","GCKDGN102ECY10_Past","N0.HOG0002260","Siderastrea_Mexico_Barshis-Radice_Host_contig03534"
"1445","GCKDGN102EG3OC_Past","GCKDGN102EG3OC_Past","N0.HOG0002735","Siderastrea_Mexico_Barshis-Radice_Host_contig14659"
"1446","GCKDGN102DY604_Past","GCKDGN102DY604_Past","N0.HOG0002903","Siderastrea_Mexico_Barshis-Radice_Host_contig08938"
"1447","GCKDGN102DM195_Past","GCKDGN102DM195_Past","N0.HOG0003195","Siderastrea_Mexico_Barshis-Radice_Host_contig14919"
"1448","GCKDGN103F3FNV_Past","GCKDGN103F3FNV_Past","N0.HOG0001588","Siderastrea_Mexico_Barshis-Radice_Host_contig05113"
"1449","GCKDGN102D8QDD_Past","GCKDGN102D8QDD_Past","N0.HOG0002947","Siderastrea_Mexico_Barshis-Radice_Host_contig15435"
"1450","GCKDGN103FYMGP_Past","GCKDGN103FYMGP_Past","N0.HOG0001455","Siderastrea_Mexico_Barshis-Radice_Host_contig05674"
"1451","GCKDGN102DQYQ0_Past","GCKDGN102DQYQ0_Past","N0.HOG0003311","Siderastrea_Mexico_Barshis-Radice_Host_contig14799"
"1452","GCKDGN102EFN3M_Past","GCKDGN102EFN3M_Past","N0.HOG0001838","Siderastrea_Mexico_Barshis-Radice_Host_contig15202"
"1453","GCKDGN102D7M22_Past","GCKDGN102D7M22_Past","N0.HOG0001930","Siderastrea_Mexico_Barshis-Radice_Host_contig06346"
"1454","GCKDGN102EQMUG_Past","GCKDGN102EQMUG_Past","N0.HOG0002282","Siderastrea_Mexico_Barshis-Radice_Host_contig11374"
"1455","GCKDGN102EWK8W_Past","GCKDGN102EWK8W_Past","N0.HOG0003163","Siderastrea_Mexico_Barshis-Radice_Host_contig13933"
"1456","GCKDGN102DHRYC_Past","GCKDGN102DHRYC_Past","N0.HOG0003380","Siderastrea_Mexico_Barshis-Radice_Host_contig08071"
"1457","GCKDGN103F660J_Past","GCKDGN103F660J_Past","N0.HOG0002875","Siderastrea_Mexico_Barshis-Radice_Host_contig06057"
"1458","GCKDGN103FY9JA_Past","GCKDGN103FY9JA_Past","N0.HOG0002950","Siderastrea_Mexico_Barshis-Radice_Host_contig05531"
"1459","GCKDGN103F61EM_Past","GCKDGN103F61EM_Past","N0.HOG0003029","Siderastrea_Mexico_Barshis-Radice_Host_contig07634"
"1460","GCKDGN103FL9WH_Past","GCKDGN103FL9WH_Past","N0.HOG0003476","Siderastrea_Mexico_Barshis-Radice_Host_contig07305"
"1461","GCKDGN102DSLGA_Past","GCKDGN102DSLGA_Past","N0.HOG0002533","Siderastrea_Mexico_Barshis-Radice_Host_contig06573"
"1462","GCKDGN103F2NN6_Past","GCKDGN103F2NN6_Past","N0.HOG0003122","Siderastrea_Mexico_Barshis-Radice_Host_contig03300"
"1463","GCKDGN102DIUM2_Past","GCKDGN102DIUM2_Past","N0.HOG0002424","Siderastrea_Mexico_Barshis-Radice_Host_contig07765"
"1464","GCKDGN102EXZON_Past","GCKDGN102EXZON_Past","N0.HOG0002066","Siderastrea_Mexico_Barshis-Radice_Host_contig17512"
"1465","GCKDGN103F5JRT_Past","GCKDGN103F5JRT_Past","N0.HOG0001397","Siderastrea_Mexico_Barshis-Radice_Host_contig09244"
"1466","GCKDGN103F9ONJ_Past","GCKDGN103F9ONJ_Past","N0.HOG0002836","Siderastrea_Mexico_Barshis-Radice_Host_contig08437"
"1467","GCKDGN103FMYBR_Past","GCKDGN103FMYBR_Past","N0.HOG0003341","Siderastrea_Mexico_Barshis-Radice_Host_contig09277"
"1468","GCKDGN102ETQCJ_Past","GCKDGN102ETQCJ_Past","N0.HOG0003374","Siderastrea_Mexico_Barshis-Radice_Host_contig01270"
"1469","GCKDGN102DUO0D_Past","GCKDGN102DUO0D_Past","N0.HOG0001705","Siderastrea_Mexico_Barshis-Radice_Host_contig00466"
"1470","GCKDGN102DBFVH_Past","GCKDGN102DBFVH_Past","N0.HOG0002031","Siderastrea_Mexico_Barshis-Radice_Host_contig04410"
"1471","GCKDGN102EDWKE_Past","GCKDGN102EDWKE_Past","N0.HOG0001560","Siderastrea_Mexico_Barshis-Radice_Host_contig06378"
"1472","GCKDGN102DEI7O_Past","GCKDGN102DEI7O_Past","N0.HOG0003251","Siderastrea_Mexico_Barshis-Radice_Host_contig15407"
"1473","GCKDGN103F8PUR_Past","GCKDGN103F8PUR_Past","N0.HOG0003310","Siderastrea_Mexico_Barshis-Radice_Host_contig10367"
"1474","GCKDGN102EMBL6_Past","GCKDGN102EMBL6_Past","N0.HOG0002986","Siderastrea_Mexico_Barshis-Radice_Host_contig03708"
"1475","GCKDGN103FN2PV_Past","GCKDGN103FN2PV_Past","N0.HOG0003586","Siderastrea_Mexico_Barshis-Radice_Host_contig09709"
"1476","GCKDGN102EMCAW_Past","GCKDGN102EMCAW_Past","N0.HOG0002307","Siderastrea_Mexico_Barshis-Radice_Host_contig16194"
"1477","GCKDGN102EDU8G_Past","GCKDGN102EDU8G_Past","N0.HOG0002186","Siderastrea_Mexico_Barshis-Radice_Host_contig11391"
"1478","GCKDGN102DYCN5_Past","GCKDGN102DYCN5_Past","N0.HOG0003588","Siderastrea_Mexico_Barshis-Radice_Host_contig16460"
"1479","GCKDGN103G3HAW_Past","GCKDGN103G3HAW_Past","N0.HOG0002484","Siderastrea_Mexico_Barshis-Radice_Host_contig12988"
"1480","GCKDGN102ERQXH_Past","GCKDGN102ERQXH_Past","N0.HOG0003552","Siderastrea_Mexico_Barshis-Radice_Host_contig19247"
"1481","GCKDGN103FZEL8_Past","GCKDGN103FZEL8_Past","N0.HOG0003298","Siderastrea_Mexico_Barshis-Radice_Host_contig14518"
"1482","GCKDGN102DK9D9_Past","GCKDGN102DK9D9_Past","N0.HOG0003248","Siderastrea_Mexico_Barshis-Radice_Host_contig10388"
"1483","GCKDGN102DURSL_Past","GCKDGN102DURSL_Past","N0.HOG0002364","Siderastrea_Mexico_Barshis-Radice_Host_contig17683"
"1484","GCKDGN102E13R1_Past","GCKDGN102E13R1_Past","N0.HOG0003322","Siderastrea_Mexico_Barshis-Radice_Host_contig02216"
"1485","GCKDGN102DG83U_Past","GCKDGN102DG83U_Past","N0.HOG0003496","Siderastrea_Mexico_Barshis-Radice_Host_contig02086"
"1486","GCKDGN102D7AOX_Past","GCKDGN102D7AOX_Past","N0.HOG0003525","Siderastrea_Mexico_Barshis-Radice_Host_contig11984"
"1487","GCKDGN102DPT4M_Past","GCKDGN102DPT4M_Past","N0.HOG0002633","Siderastrea_Mexico_Barshis-Radice_Host_contig15107"
"1488","GCKDGN102E2C80_Past","GCKDGN102E2C80_Past","N0.HOG0002890","Siderastrea_Mexico_Barshis-Radice_Host_contig07092"
"1489","GCKDGN102DNDOT_Past","GCKDGN102DNDOT_Past","N0.HOG0001942","Siderastrea_Mexico_Barshis-Radice_Host_contig07124"
"1490","GCKDGN102EAEYF_Past","GCKDGN102EAEYF_Past","N0.HOG0002390","Siderastrea_Mexico_Barshis-Radice_Host_contig09625"
"1491","GCKDGN103FSBIQ_Past","GCKDGN103FSBIQ_Past","N0.HOG0002830","Siderastrea_Mexico_Barshis-Radice_Host_contig05206"
"1492","GCKDGN102DVMG3_Past","GCKDGN102DVMG3_Past","N0.HOG0003031","Siderastrea_Mexico_Barshis-Radice_Host_contig08526"
"1493","GCKDGN103F2WNX_Past","GCKDGN103F2WNX_Past","N0.HOG0001789","Siderastrea_Mexico_Barshis-Radice_Host_contig15313"
"1494","GCKDGN102EBB8Z_Past","GCKDGN102EBB8Z_Past","N0.HOG0002809","Siderastrea_Mexico_Barshis-Radice_Host_contig13482"
"1495","GCKDGN102EAOYJ_Past","GCKDGN102EAOYJ_Past","N0.HOG0001944","Siderastrea_Mexico_Barshis-Radice_Host_contig07121"
"1496","GCKDGN102DKQNG_Past","GCKDGN102DKQNG_Past","N0.HOG0001396","Siderastrea_Mexico_Barshis-Radice_Host_contig15280"
"1497","GCKDGN102DVT8A_Past","GCKDGN102DVT8A_Past","N0.HOG0001908","Siderastrea_Mexico_Barshis-Radice_Host_contig17388"
"1498","GCKDGN102EDJSY_Past","GCKDGN102EDJSY_Past","N0.HOG0002863","Siderastrea_Mexico_Barshis-Radice_Host_contig09806"
"1499","GCKDGN102DQDG9_Past","GCKDGN102DQDG9_Past","N0.HOG0001485","Siderastrea_Mexico_Barshis-Radice_Host_contig09282"
"1500","GCKDGN103GT1OG_Past","GCKDGN103GT1OG_Past","N0.HOG0002781","Siderastrea_Mexico_Barshis-Radice_Host_contig00881"
"1501","GCKDGN103G5PQM_Past","GCKDGN103G5PQM_Past","N0.HOG0002561","Siderastrea_Mexico_Barshis-Radice_Host_contig01508"
"1502","GCKDGN103GEHWU_Past","GCKDGN103GEHWU_Past","N0.HOG0002471","Siderastrea_Mexico_Barshis-Radice_Host_contig13037"
"1503","GCKDGN103GVE0P_Past","GCKDGN103GVE0P_Past","N0.HOG0002182","Siderastrea_Mexico_Barshis-Radice_Host_contig17931"
"1504","GCKDGN103GXSLX_Past","GCKDGN103GXSLX_Past","N0.HOG0003268","Siderastrea_Mexico_Barshis-Radice_Host_contig02371"
"1505","GE911569_Past","GE911569_Past","N0.HOG0003456","Siderastrea_Mexico_Barshis-Radice_Host_contig04603"
"1506","GCKDGN103GBH0I_Past","GCKDGN103GBH0I_Past","N0.HOG0002179","Siderastrea_Mexico_Barshis-Radice_Host_contig00152"
"1507","GE915265_Past","GE915265_Past","N0.HOG0000308","Siderastrea_Mexico_Barshis-Radice_Host_contig00962"
"1508","GCKDGN103HGUHE_Past","GCKDGN103HGUHE_Past","N0.HOG0003253","Siderastrea_Mexico_Barshis-Radice_Host_contig01842"
"1509","GE916107_Past","GE916107_Past","N0.HOG0000439","Siderastrea_Mexico_Barshis-Radice_Host_contig05358"
"1510","GCKDGN103GEGKA_Past","GCKDGN103GEGKA_Past","N0.HOG0003581","Siderastrea_Mexico_Barshis-Radice_Host_contig16077"
"1511","GCKDGN103GSKW2_Past","GCKDGN103GSKW2_Past","N0.HOG0001669","Siderastrea_Mexico_Barshis-Radice_Host_contig09814"
"1512","GCKDGN103GXP9H_Past","GCKDGN103GXP9H_Past","N0.HOG0003007","Siderastrea_Mexico_Barshis-Radice_Host_contig00721"
"1513","GCKDGN103HJQKX_Past","GCKDGN103HJQKX_Past","N0.HOG0002029","Siderastrea_Mexico_Barshis-Radice_Host_contig11059"
"1514","GE911455_Past","GE911455_Past","N0.HOG0000014","Siderastrea_Mexico_Barshis-Radice_Host_contig14593"
"1515","GCKDGN103GZC82_Past","GCKDGN103GZC82_Past","N0.HOG0002512","Siderastrea_Mexico_Barshis-Radice_Host_contig05294"
"1516","GE911245_Past","GE911245_Past","N0.HOG0003099","Siderastrea_Mexico_Barshis-Radice_Host_contig07905"
"1517","GCKDGN103HGEZY_Past","GCKDGN103HGEZY_Past","N0.HOG0002350","Siderastrea_Mexico_Barshis-Radice_Host_contig10654"
"1518","GE907925_Past","GE907925_Past","N0.HOG0002380","Siderastrea_Mexico_Barshis-Radice_Host_contig04391"
"1519","GCKDGN103HH0UP_Past","GCKDGN103HH0UP_Past","N0.HOG0001652","Siderastrea_Mexico_Barshis-Radice_Host_contig15856"
"1520","GCKDGN103HJ6PY_Past","GCKDGN103HJ6PY_Past","N0.HOG0000287","Siderastrea_Mexico_Barshis-Radice_Host_contig00471"
"1521","GCKDGN103HA6X6_Past","GCKDGN103HA6X6_Past","N0.HOG0003078","Siderastrea_Mexico_Barshis-Radice_Host_contig14235"
"1522","GCKDGN103G8HAR_Past","GCKDGN103G8HAR_Past","N0.HOG0000518","Siderastrea_Mexico_Barshis-Radice_Host_contig17333"
"1523","GCKDGN103GYAN7_Past","GCKDGN103GYAN7_Past","N0.HOG0003492","Siderastrea_Mexico_Barshis-Radice_Host_contig05619"
"1524","GCKDGN103GPX5T_Past","GCKDGN103GPX5T_Past","N0.HOG0003218","Siderastrea_Mexico_Barshis-Radice_Host_contig09209"
"1525","GE914268_Past","GE914268_Past","N0.HOG0002572","Siderastrea_Mexico_Barshis-Radice_Host_contig05370"
"1526","GE910004_Past","GE910004_Past","N0.HOG0003580","Siderastrea_Mexico_Barshis-Radice_Host_contig03800"
"1527","GCKDGN103GNTWR_Past","GCKDGN103GNTWR_Past","N0.HOG0001784","Siderastrea_Mexico_Barshis-Radice_Host_contig16950"
"1528","GE908102_Past","GE908102_Past","N0.HOG0003282","Siderastrea_Mexico_Barshis-Radice_Host_contig10623"
"1529","GCKDGN103HDAZC_Past","GCKDGN103HDAZC_Past","N0.HOG0002541","Siderastrea_Mexico_Barshis-Radice_Host_contig03034"
"1530","GCKDGN103GP3WZ_Past","GCKDGN103GP3WZ_Past","N0.HOG0002457","Siderastrea_Mexico_Barshis-Radice_Host_contig11788"
"1531","GE911746_Past","GE911746_Past","N0.HOG0002365","Siderastrea_Mexico_Barshis-Radice_Host_contig11233"
"1532","GCKDGN103GRFWM_Past","GCKDGN103GRFWM_Past","N0.HOG0001615","Siderastrea_Mexico_Barshis-Radice_Host_contig11170"
"1533","GCKDGN103GCC94_Past","GCKDGN103GCC94_Past","N0.HOG0002810","Siderastrea_Mexico_Barshis-Radice_Host_contig18560"
"1534","GE906357_Past","GE906357_Past","N0.HOG0003074","Siderastrea_Mexico_Barshis-Radice_Host_contig14189"
"1535","GCKDGN103HJ6JM_Past","GCKDGN103HJ6JM_Past","N0.HOG0002402","Siderastrea_Mexico_Barshis-Radice_Host_contig12808"
"1536","GCKDGN103GXD3B_Past","GCKDGN103GXD3B_Past","N0.HOG0002912","Siderastrea_Mexico_Barshis-Radice_Host_contig16161"
"1537","GE913205_Past","GE913205_Past","N0.HOG0002725","Siderastrea_Mexico_Barshis-Radice_Host_contig12450"
"1538","GCKDGN103GLLR5_Past","GCKDGN103GLLR5_Past","N0.HOG0003375","Siderastrea_Mexico_Barshis-Radice_Host_contig01279"
"1539","GCKDGN103GN9CI_Past","GCKDGN103GN9CI_Past","N0.HOG0003354","Siderastrea_Mexico_Barshis-Radice_Host_contig13739"
"1540","GE909546_Past","GE909546_Past","N0.HOG0002279","Siderastrea_Mexico_Barshis-Radice_Host_contig17916"
"1541","GCKDGN103G5K0S_Past","GCKDGN103G5K0S_Past","N0.HOG0002939","Siderastrea_Mexico_Barshis-Radice_Host_contig10069"
"1542","GE913042_Past","GE913042_Past","N0.HOG0001535","Siderastrea_Mexico_Barshis-Radice_Host_contig04539"
"1543","GCKDGN103GNRGS_Past","GCKDGN103GNRGS_Past","N0.HOG0003561","Siderastrea_Mexico_Barshis-Radice_Host_contig05897"
"1544","GCKDGN103GCPB4_Past","GCKDGN103GCPB4_Past","N0.HOG0003625","Siderastrea_Mexico_Barshis-Radice_Host_contig14399"
"1545","GE914432_Past","GE914432_Past","N0.HOG0000251","Siderastrea_Mexico_Barshis-Radice_Host_contig11992"
"1546","GE914318_Past","GE914318_Past","N0.HOG0001735","Siderastrea_Mexico_Barshis-Radice_Host_contig03221"
"1547","GCKDGN103G5UCZ_Past","GCKDGN103G5UCZ_Past","N0.HOG0002156","Siderastrea_Mexico_Barshis-Radice_Host_contig17491"
"1548","GCKDGN103GVB5F_Past","GCKDGN103GVB5F_Past","N0.HOG0003243","Siderastrea_Mexico_Barshis-Radice_Host_contig18402"
"1549","GCKDGN103G7UG2_Past","GCKDGN103G7UG2_Past","N0.HOG0002177","Siderastrea_Mexico_Barshis-Radice_Host_contig15392"
"1550","GCKDGN103HKJLF_Past","GCKDGN103HKJLF_Past","N0.HOG0002952","Siderastrea_Mexico_Barshis-Radice_Host_contig16659"
"1551","GCKDGN103HJPCL_Past","GCKDGN103HJPCL_Past","N0.HOG0002110","Siderastrea_Mexico_Barshis-Radice_Host_contig00565"
"1552","GCKDGN103GSQKS_Past","GCKDGN103GSQKS_Past","N0.HOG0002788","Siderastrea_Mexico_Barshis-Radice_Host_contig07734"
"1553","GE911365_Past","GE911365_Past","N0.HOG0001929","Siderastrea_Mexico_Barshis-Radice_Host_contig12350"
"1554","GE912258_Past","GE912258_Past","N0.HOG0003376","Siderastrea_Mexico_Barshis-Radice_Host_contig02864"
"1555","GCKDGN103HEJ3E_Past","GCKDGN103HEJ3E_Past","N0.HOG0002499","Siderastrea_Mexico_Barshis-Radice_Host_contig16431"
"1556","GCKDGN103GX8TM_Past","GCKDGN103GX8TM_Past","N0.HOG0002621","Siderastrea_Mexico_Barshis-Radice_Host_contig05512"
"1557","GCKDGN103G99HN_Past","GCKDGN103G99HN_Past","N0.HOG0001606","Siderastrea_Mexico_Barshis-Radice_Host_contig07081"
"1558","GE914826_Past","GE914826_Past","N0.HOG0002006","Siderastrea_Mexico_Barshis-Radice_Host_contig04316"
"1559","GE909379_Past","GE909379_Past","N0.HOG0003209","Siderastrea_Mexico_Barshis-Radice_Host_contig10930"
"1560","GCKDGN103GO7C6_Past","GCKDGN103GO7C6_Past","N0.HOG0003342","Siderastrea_Mexico_Barshis-Radice_Host_contig15678"
"1561","GE908773_Past","GE908773_Past","N0.HOG0001966","Siderastrea_Mexico_Barshis-Radice_Host_contig10213"
